base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,name,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
stations,75,200,3.12,101.68,1537837200,1735161,78,1012,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0056,1537830118,1537873686,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537839000,1735161,74,1012,301.1,302.15,300.15,Kuala Lumpur,MY,8132,0.0053,1537830118,1537873685,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537840800,1735161,70,1012,302.68,303.15,302.15,Kuala Lumpur,MY,8138,0.0054,1537830118,1537873685,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537842600,1735161,70,1012,302.62,303.15,302.15,Kuala Lumpur,MY,8132,0.0093,1537830117,1537873684,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537844400,1735161,66,1012,303.62,304.15,303.15,Kuala Lumpur,MY,8138,0.0072,1537830117,1537873684,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537846200,1735161,66,1012,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0048,1537830117,1537873683,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537848000,1735161,62,1012,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.006,1537830116,1537873683,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537849800,1735161,62,1011,304.62,305.15,304.15,Kuala Lumpur,MY,8132,0.0058,1537830116,1537873682,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537851600,1735161,55,1011,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0061,1537830116,1537873682,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537853400,1735161,66,1010,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.007,1537830115,1537873681,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537855200,1735161,55,1010,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0067,1537830115,1537873681,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537857000,1735161,62,1009,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.006,1537830115,1537873680,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537858800,1735161,59,1008,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0063,1537830114,1537873680,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537860600,1735161,59,1007,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0069,1537830114,1537873679,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537862400,1735161,55,1007,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.007,1537830114,1537873678,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537864200,1735161,59,1006,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0059,1537830113,1537873678,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537866000,1735161,52,1007,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0081,1537830113,1537873677,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,4.6,broken clouds,04d,803,Clouds
stations,40,200,3.12,101.68,1537867800,1735161,62,1006,305.2,306.15,304.15,Kuala Lumpur,MY,8132,0.0085,1537830113,1537873677,1,10000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",200,2.1,scattered clouds,03d,802,Clouds
stations,75,200,3.12,101.68,1537869600,1735161,55,1007,304.62,305.15,304.15,Kuala Lumpur,MY,8138,0.007,1537830112,1537873676,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",230,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537871400,1735161,66,1007,304.68,305.15,304.15,Kuala Lumpur,MY,8132,0.0049,1537830112,1537873676,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537873200,1735161,78,1008,302.21,303.15,301.15,Kuala Lumpur,MY,8138,0.0171,1537830112,1537873675,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",360,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537875000,1735161,74,1008,302.1,303.15,301.15,Kuala Lumpur,MY,8132,0.0057,1537830111,1537873675,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537876800,1735161,78,1009,301.68,302.15,301.15,Kuala Lumpur,MY,8138,0.0599,1537830111,1537873674,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537878600,1735161,79,1009,301.62,302.15,301.15,Kuala Lumpur,MY,8132,0.0142,1537830111,1537873674,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537880400,1735161,78,1010,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0071,1537830110,1537873673,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",340,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537882200,1735161,83,1009,301.15,301.15,301.15,Kuala Lumpur,MY,8132,0.0055,1537830110,1537873672,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",19.0027,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537884000,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0066,1537830110,1537873672,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537885800,1735161,83,1010,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.0052,1537830109,1537873671,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",19.0027,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537887600,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0079,1537830109,1537873671,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537889400,1735161,78,1011,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.0085,1537830109,1537873670,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537891200,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0047,1537830109,1537873670,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",19.0027,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537893000,1735161,83,1010,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0069,1537830108,1537873669,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",60,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537894800,1735161,83,1010,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0093,1537830108,1537873669,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.501038,0.88,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537896600,1735161,83,1010,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0146,1537830108,1537873668,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.501038,0.88,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537898400,1735161,88,1010,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0069,1537830107,1537873668,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.501038,0.88,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537900200,1735161,83,1008,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0052,1537830107,1537873667,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537902000,1735161,83,1009,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0049,1537830107,1537873667,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537903800,1735161,88,1008,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.005,1537830106,1537873666,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537905600,1735161,88,1009,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0044,1537830106,1537873666,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",206,1.97,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537907400,1735161,88,1008,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0072,1537830106,1537873665,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537909200,1735161,88,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0169,1537830105,1537873664,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",206,1.97,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537911000,1735161,88,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0075,1537830105,1537873664,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537912800,1735161,88,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0072,1537830105,1537873663,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1537914600,1735161,94,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.008,1537830104,1537873663,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1537916400,1735161,94,1010,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.006,1537830104,1537873662,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1537918200,1735161,94,1010,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0053,1537916504,1537960062,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1537920000,1735161,88,1011,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0188,1537916503,1537960061,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537921800,1735161,88,1011,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0047,1537916503,1537960061,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",0.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537923600,1735161,83,1011,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0053,1537916503,1537960060,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",0.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537925400,1735161,74,1011,301.1,302.15,300.15,Kuala Lumpur,MY,8132,0.0061,1537916502,1537960060,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537925400,1735161,74,1011,301.09,302.15,300.15,Kuala Lumpur,MY,8132,0.0069,1537916502,1537960059,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537927200,1735161,79,1012,302.15,302.15,302.15,Kuala Lumpur,MY,8138,0.005,1537916502,1537960059,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537929000,1735161,74,1012,302.62,303.15,302.15,Kuala Lumpur,MY,8132,0.0257,1537916501,1537960058,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537930800,1735161,70,1012,303.15,303.15,303.15,Kuala Lumpur,MY,8138,0.0072,1537916501,1537960058,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537932600,1735161,79,1011,302.68,303.15,302.15,Kuala Lumpur,MY,8132,0.013,1537916501,1537960057,1,10000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",200,2.1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1537936200,1735161,74,1011,304.2,305.15,303.15,Kuala Lumpur,MY,8132,0.0046,1537916500,1537960057,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",220,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537938000,1735161,66,1010,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0055,1537916500,1537960056,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",230,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537939800,1735161,70,1010,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0051,1537916500,1537960055,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537941600,1735161,74,1009,303.68,304.15,303.15,Kuala Lumpur,MY,8138,0.0072,1537916499,1537960055,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",230,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537943400,1735161,66,1008,303.62,304.15,303.15,Kuala Lumpur,MY,8132,0.0055,1537916499,1537960054,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537945200,1735161,66,1008,304.62,305.15,304.15,Kuala Lumpur,MY,8138,0.0067,1537916499,1537960054,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",220,5.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537947000,1735161,66,1007,304.68,305.15,304.15,Kuala Lumpur,MY,8132,0.0296,1537916498,1537960053,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1537948800,1735161,70,1007,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0049,1537916498,1537960053,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",240,4.6,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1537950600,1735161,66,1007,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0125,1537916498,1537960052,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",200,3.1,thunderstorm,11d,211,Thunderstorm
stations,90,200,3.12,101.68,1537952400,1735161,94,1008,299.86,303.15,296.15,Kuala Lumpur,MY,8138,0.006,1537916497,1537960052,1,1500,"[{'id': 202, 'main': 'Thunderstorm', 'description': 'thunderstorm with heavy rain', 'icon': '11d'}]",340,3.6,thunderstorm with heavy rain,11d,202,Thunderstorm
stations,75,200,3.12,101.68,1537954200,1735161,70,1007,299.46,303.15,296.15,Kuala Lumpur,MY,8132,0.0135,1537916497,1537960051,1,10000,"[{'id': 202, 'main': 'Thunderstorm', 'description': 'thunderstorm with heavy rain', 'icon': '11d'}]",220,2.6,thunderstorm with heavy rain,11d,202,Thunderstorm
stations,90,200,3.12,101.68,1537956000,1735161,94,1009,299.33,302.15,296.15,Kuala Lumpur,MY,8138,0.0057,1537916497,1537960051,1,7000,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",1.5,thunderstorm with light rain,11d,200,Thunderstorm
stations,75,200,3.12,101.68,1537957800,1735161,79,1008,298.99,302.15,296.15,Kuala Lumpur,MY,8132,0.0047,1537916496,1537960050,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1537959600,1735161,100,1009,299.33,302.15,296.15,Kuala Lumpur,MY,8138,0.0077,1537916496,1537960049,1,7000,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",0.5,thunderstorm with light rain,11d,200,Thunderstorm
stations,75,200,3.12,101.68,1537961400,1735161,74,1009,298.52,301.15,296.15,Kuala Lumpur,MY,8132,0.0065,1537916496,1537960049,1,10000,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",340,2.1,thunderstorm with light rain,11n,200,Thunderstorm
stations,90,200,3.12,101.68,1537963200,1735161,94,1010,298.74,300.15,297.15,Kuala Lumpur,MY,8138,0.0078,1537916495,1537960048,1,8000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",204.505,0.42,light rain,10n,500,Rain
stations,75,200,3.12,101.68,1537965000,1735161,83,1009,298.57,300.15,297.15,Kuala Lumpur,MY,8132,0.0054,1537916495,1537960048,1,10000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",20,3.6,light rain,10n,500,Rain
stations,90,200,3.12,101.68,1537966800,1735161,100,1010,298.21,299.15,297.15,Kuala Lumpur,MY,8138,0.0063,1537916495,1537960047,1,7000,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.5,overcast clouds,04n,804,Clouds
stations,75,200,3.12,101.68,1537968600,1735161,83,1010,298.57,300.15,297.15,Kuala Lumpur,MY,8132,0.0089,1537916495,1537960047,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",20,2.1,broken clouds,04n,803,Clouds
stations,90,200,3.12,101.68,1537970400,1735161,100,1011,298.74,300.15,297.15,Kuala Lumpur,MY,8138,0.0064,1537916494,1537960046,1,7000,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",83.0031,1.82,overcast clouds,04n,804,Clouds
stations,75,200,3.12,101.68,1537972200,1735161,88,1011,298.1,299.15,297.15,Kuala Lumpur,MY,8132,0.0053,1537916494,1537960046,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,90,200,3.12,101.68,1537974000,1735161,94,1012,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0046,1537916494,1537960045,1,6000,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",83.0031,1.82,overcast clouds,04n,804,Clouds
stations,75,200,3.12,101.68,1537975800,1735161,88,1011,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0055,1537916493,1537960045,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1537977600,1735161,100,1012,298.21,299.15,297.15,Kuala Lumpur,MY,8138,0.0049,1537916493,1537960044,1,4000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537979400,1735161,88,1011,298.1,299.15,297.15,Kuala Lumpur,MY,8132,0.0048,1537916493,1537960044,1,10000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537981200,1735161,94,1011,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0066,1537916492,1537960043,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537983000,1735161,88,1011,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0066,1537916492,1537960043,1,9000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",100,1.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537984800,1735161,94,1011,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0089,1537916492,1537960042,1,4000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",85.5005,1.92,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537986600,1735161,88,1010,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0065,1537916491,1537960042,1,9000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537988400,1735161,94,1010,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0051,1537916491,1537960041,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",85.5005,1.92,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537990200,1735161,88,1009,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0054,1537916491,1537960040,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537992000,1735161,100,1009,298.21,299.15,297.15,Kuala Lumpur,MY,8138,0.005,1537916490,1537960040,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",102.018,1.76,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537993800,1735161,88,1009,298.1,299.15,297.15,Kuala Lumpur,MY,8132,0.0047,1537916490,1537960039,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537993800,1735161,88,1009,298.08,299.15,297.15,Kuala Lumpur,MY,8132,0.0062,1537916490,1537960039,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537995600,1735161,100,1009,298.23,299.15,297.15,Kuala Lumpur,MY,8138,0.0322,1537916489,1537960038,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",102.018,1.76,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537997400,1735161,88,1009,298.08,299.15,297.15,Kuala Lumpur,MY,8132,0.0076,1537916489,1537960038,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538001000,1735161,94,1009,297.62,298.15,297.15,Kuala Lumpur,MY,8132,0.0053,1537916489,1537960037,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",95.5027,2.58,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538002800,1735161,100,1010,297.68,298.15,297.15,Kuala Lumpur,MY,8138,0.0048,1537916488,1537960037,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",95.5027,2.58,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538004600,1735161,88,1010,298.1,299.15,297.15,Kuala Lumpur,MY,8132,0.0143,1538002888,1538046436,1,9000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538006400,1735161,94,1011,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0054,1538002888,1538046436,1,4000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",95.5027,2.58,mist,50d,701,Mist
stations,75,200,3.12,101.68,1538008200,1735161,83,1011,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.1096,1538002887,1538046435,1,5000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,mist,50d,701,Mist
haze,50d,721,Haze
stations,75,200,3.12,101.68,1538010000,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0099,1538002887,1538046435,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",130,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538011800,1735161,74,1011,301.1,302.15,300.15,Kuala Lumpur,MY,8132,0.0051,1538002887,1538046434,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",120,2.1,broken clouds,04d,803,Clouds
